 T1 T2 T3 T4 T5 T6 T7 T8 T9 T10 T11 T12
Rand_0210 0.216999463698316 0.233568490839234 0.197892755366167 0.161092848828078 0.136945139165466 0.151076225578251 0.227039715417174 0.128946823410445 0.180777852094887 0.207820877917025 0.180995482036477 0.18234311152182
Rand_0211 0.151076225578251 0.180777852094887 0.227039715417174 0.216999463698316 0.233568490839234 0.128946823410445 0.18234311152182 0.180995482036477 0.136945139165466 0.207820877917025 0.161092848828078 0.197892755366167
Rand_0212 0.18234311152182 0.136945139165466 0.180995482036477 0.180777852094887 0.161092848828078 0.128946823410445 0.216999463698316 0.207820877917025 0.233568490839234 0.197892755366167 0.151076225578251 0.227039715417174
Rand_0213 0.151076225578251 0.207820877917025 0.216999463698316 0.136945139165466 0.180995482036477 0.161092848828078 0.197892755366167 0.180777852094887 0.18234311152182 0.128946823410445 0.233568490839234 0.227039715417174
Rand_0214 0.233568490839234 0.151076225578251 0.197892755366167 0.227039715417174 0.128946823410445 0.207820877917025 0.180995482036477 0.18234311152182 0.136945139165466 0.161092848828078 0.216999463698316 0.180777852094887
Rand_0215 0.197892755366167 0.136945139165466 0.161092848828078 0.128946823410445 0.180995482036477 0.180777852094887 0.18234311152182 0.227039715417174 0.216999463698316 0.207820877917025 0.233568490839234 0.151076225578251
Rand_0216 0.227039715417174 0.197892755366167 0.161092848828078 0.136945139165466 0.216999463698316 0.151076225578251 0.18234311152182 0.180995482036477 0.207820877917025 0.128946823410445 0.233568490839234 0.180777852094887
Rand_0217 0.180777852094887 0.18234311152182 0.216999463698316 0.128946823410445 0.180995482036477 0.136945139165466 0.197892755366167 0.161092848828078 0.207820877917025 0.233568490839234 0.151076225578251 0.227039715417174
Rand_0218 0.216999463698316 0.233568490839234 0.207820877917025 0.161092848828078 0.180995482036477 0.136945139165466 0.180777852094887 0.227039715417174 0.197892755366167 0.151076225578251 0.18234311152182 0.128946823410445
Rand_0219 0.233568490839234 0.216999463698316 0.197892755366167 0.180995482036477 0.128946823410445 0.161092848828078 0.151076225578251 0.207820877917025 0.136945139165466 0.180777852094887 0.227039715417174 0.18234311152182
Rand_0220 0.227039715417174 0.18234311152182 0.151076225578251 0.180777852094887 0.216999463698316 0.197892755366167 0.161092848828078 0.180995482036477 0.136945139165466 0.128946823410445 0.207820877917025 0.233568490839234
Rand_0221 0.180777852094887 0.18234311152182 0.233568490839234 0.151076225578251 0.197892755366167 0.136945139165466 0.216999463698316 0.180995482036477 0.207820877917025 0.161092848828078 0.227039715417174 0.128946823410445
Rand_0222 0.18234311152182 0.128946823410445 0.161092848828078 0.233568490839234 0.180995482036477 0.136945139165466 0.180777852094887 0.216999463698316 0.151076225578251 0.227039715417174 0.207820877917025 0.197892755366167
Rand_0223 0.180777852094887 0.151076225578251 0.207820877917025 0.18234311152182 0.216999463698316 0.197892755366167 0.161092848828078 0.136945139165466 0.227039715417174 0.128946823410445 0.180995482036477 0.233568490839234
Rand_0224 0.197892755366167 0.161092848828078 0.216999463698316 0.128946823410445 0.227039715417174 0.180995482036477 0.207820877917025 0.136945139165466 0.233568490839234 0.151076225578251 0.180777852094887 0.18234311152182
Rand_0225 0.216999463698316 0.161092848828078 0.227039715417174 0.151076225578251 0.180995482036477 0.180777852094887 0.128946823410445 0.136945139165466 0.197892755366167 0.207820877917025 0.18234311152182 0.233568490839234
Rand_0226 0.180995482036477 0.197892755366167 0.151076225578251 0.161092848828078 0.207820877917025 0.18234311152182 0.216999463698316 0.136945139165466 0.128946823410445 0.180777852094887 0.227039715417174 0.233568490839234
Rand_0227 0.161092848828078 0.18234311152182 0.180777852094887 0.207820877917025 0.151076225578251 0.197892755366167 0.128946823410445 0.136945139165466 0.227039715417174 0.233568490839234 0.216999463698316 0.180995482036477
Rand_0228 0.180777852094887 0.161092848828078 0.227039715417174 0.180995482036477 0.216999463698316 0.197892755366167 0.18234311152182 0.128946823410445 0.207820877917025 0.233568490839234 0.136945139165466 0.151076225578251
Rand_0229 0.216999463698316 0.18234311152182 0.136945139165466 0.161092848828078 0.233568490839234 0.197892755366167 0.227039715417174 0.128946823410445 0.180995482036477 0.207820877917025 0.180777852094887 0.151076225578251
Rand_0230 0.227039715417174 0.207820877917025 0.233568490839234 0.161092848828078 0.136945139165466 0.180777852094887 0.180995482036477 0.151076225578251 0.128946823410445 0.216999463698316 0.18234311152182 0.197892755366167
Rand_0231 0.207820877917025 0.227039715417174 0.180777852094887 0.233568490839234 0.128946823410445 0.136945139165466 0.180995482036477 0.18234311152182 0.197892755366167 0.161092848828078 0.151076225578251 0.216999463698316
Rand_0232 0.151076225578251 0.18234311152182 0.161092848828078 0.227039715417174 0.136945139165466 0.233568490839234 0.180777852094887 0.216999463698316 0.180995482036477 0.128946823410445 0.207820877917025 0.197892755366167
Rand_0233 0.197892755366167 0.180995482036477 0.180777852094887 0.207820877917025 0.233568490839234 0.161092848828078 0.216999463698316 0.136945139165466 0.151076225578251 0.128946823410445 0.18234311152182 0.227039715417174
Rand_0234 0.180995482036477 0.18234311152182 0.161092848828078 0.151076225578251 0.207820877917025 0.136945139165466 0.197892755366167 0.216999463698316 0.128946823410445 0.227039715417174 0.180777852094887 0.233568490839234
Rand_0235 0.233568490839234 0.227039715417174 0.136945139165466 0.207820877917025 0.180777852094887 0.197892755366167 0.216999463698316 0.161092848828078 0.128946823410445 0.180995482036477 0.151076225578251 0.18234311152182
Rand_0236 0.151076225578251 0.233568490839234 0.207820877917025 0.18234311152182 0.128946823410445 0.197892755366167 0.216999463698316 0.227039715417174 0.180777852094887 0.136945139165466 0.161092848828078 0.180995482036477
Rand_0237 0.207820877917025 0.197892755366167 0.227039715417174 0.151076225578251 0.233568490839234 0.180777852094887 0.180995482036477 0.136945139165466 0.161092848828078 0.216999463698316 0.128946823410445 0.18234311152182
Rand_0238 0.207820877917025 0.151076225578251 0.197892755366167 0.180777852094887 0.136945139165466 0.128946823410445 0.216999463698316 0.180995482036477 0.161092848828078 0.233568490839234 0.227039715417174 0.18234311152182
Rand_0239 0.128946823410445 0.197892755366167 0.18234311152182 0.180777852094887 0.227039715417174 0.207820877917025 0.216999463698316 0.161092848828078 0.136945139165466 0.151076225578251 0.180995482036477 0.233568490839234
Rand_0240 0.227039715417174 0.180995482036477 0.197892755366167 0.136945139165466 0.151076225578251 0.128946823410445 0.216999463698316 0.207820877917025 0.18234311152182 0.233568490839234 0.161092848828078 0.180777852094887
Rand_0241 0.216999463698316 0.227039715417174 0.233568490839234 0.161092848828078 0.207820877917025 0.197892755366167 0.180995482036477 0.136945139165466 0.128946823410445 0.180777852094887 0.151076225578251 0.18234311152182
Rand_0242 0.197892755366167 0.128946823410445 0.233568490839234 0.180995482036477 0.161092848828078 0.18234311152182 0.180777852094887 0.207820877917025 0.216999463698316 0.151076225578251 0.227039715417174 0.136945139165466
Rand_0243 0.180777852094887 0.151076225578251 0.128946823410445 0.180995482036477 0.207820877917025 0.161092848828078 0.136945139165466 0.233568490839234 0.18234311152182 0.227039715417174 0.197892755366167 0.216999463698316
Rand_0244 0.197892755366167 0.128946823410445 0.18234311152182 0.180995482036477 0.216999463698316 0.227039715417174 0.180777852094887 0.233568490839234 0.151076225578251 0.207820877917025 0.136945139165466 0.161092848828078
Rand_0245 0.233568490839234 0.128946823410445 0.151076225578251 0.197892755366167 0.216999463698316 0.18234311152182 0.180995482036477 0.207820877917025 0.227039715417174 0.180777852094887 0.161092848828078 0.136945139165466
Rand_0246 0.216999463698316 0.227039715417174 0.136945139165466 0.180777852094887 0.128946823410445 0.161092848828078 0.18234311152182 0.180995482036477 0.233568490839234 0.207820877917025 0.197892755366167 0.151076225578251
Rand_0247 0.207820877917025 0.227039715417174 0.197892755366167 0.136945139165466 0.233568490839234 0.161092848828078 0.151076225578251 0.180777852094887 0.180995482036477 0.216999463698316 0.128946823410445 0.18234311152182
Rand_0248 0.151076225578251 0.18234311152182 0.128946823410445 0.227039715417174 0.233568490839234 0.136945139165466 0.216999463698316 0.207820877917025 0.180995482036477 0.161092848828078 0.197892755366167 0.180777852094887
Rand_0249 0.136945139165466 0.197892755366167 0.233568490839234 0.180777852094887 0.161092848828078 0.180995482036477 0.227039715417174 0.128946823410445 0.18234311152182 0.151076225578251 0.207820877917025 0.216999463698316
Rand_0250 0.180777852094887 0.227039715417174 0.233568490839234 0.151076225578251 0.197892755366167 0.136945139165466 0.128946823410445 0.18234311152182 0.161092848828078 0.207820877917025 0.216999463698316 0.180995482036477
Rand_0251 0.233568490839234 0.18234311152182 0.197892755366167 0.161092848828078 0.151076225578251 0.227039715417174 0.180777852094887 0.128946823410445 0.180995482036477 0.207820877917025 0.216999463698316 0.136945139165466
Rand_0252 0.180995482036477 0.197892755366167 0.18234311152182 0.216999463698316 0.207820877917025 0.180777852094887 0.227039715417174 0.151076225578251 0.128946823410445 0.161092848828078 0.233568490839234 0.136945139165466
Rand_0253 0.161092848828078 0.216999463698316 0.136945139165466 0.128946823410445 0.227039715417174 0.180995482036477 0.180777852094887 0.151076225578251 0.207820877917025 0.233568490839234 0.197892755366167 0.18234311152182
Rand_0254 0.216999463698316 0.151076225578251 0.207820877917025 0.233568490839234 0.227039715417174 0.180995482036477 0.128946823410445 0.161092848828078 0.197892755366167 0.136945139165466 0.18234311152182 0.180777852094887
Rand_0255 0.161092848828078 0.18234311152182 0.151076225578251 0.180995482036477 0.207820877917025 0.136945139165466 0.128946823410445 0.216999463698316 0.233568490839234 0.227039715417174 0.180777852094887 0.197892755366167
Rand_0256 0.227039715417174 0.128946823410445 0.136945139165466 0.207820877917025 0.180995482036477 0.161092848828078 0.180777852094887 0.216999463698316 0.18234311152182 0.151076225578251 0.197892755366167 0.233568490839234
Rand_0257 0.233568490839234 0.227039715417174 0.161092848828078 0.128946823410445 0.216999463698316 0.180777852094887 0.151076225578251 0.207820877917025 0.18234311152182 0.197892755366167 0.180995482036477 0.136945139165466
Rand_0258 0.180777852094887 0.151076225578251 0.227039715417174 0.197892755366167 0.207820877917025 0.216999463698316 0.136945139165466 0.128946823410445 0.161092848828078 0.180995482036477 0.18234311152182 0.233568490839234
Rand_0259 0.227039715417174 0.128946823410445 0.180995482036477 0.18234311152182 0.151076225578251 0.207820877917025 0.180777852094887 0.233568490839234 0.197892755366167 0.216999463698316 0.161092848828078 0.136945139165466
Rand_0260 0.197892755366167 0.136945139165466 0.18234311152182 0.128946823410445 0.216999463698316 0.207820877917025 0.180995482036477 0.161092848828078 0.233568490839234 0.151076225578251 0.227039715417174 0.180777852094887
Rand_0261 0.128946823410445 0.207820877917025 0.233568490839234 0.227039715417174 0.180995482036477 0.151076225578251 0.180777852094887 0.197892755366167 0.136945139165466 0.161092848828078 0.18234311152182 0.216999463698316
Rand_0262 0.161092848828078 0.197892755366167 0.233568490839234 0.207820877917025 0.216999463698316 0.151076225578251 0.128946823410445 0.180995482036477 0.18234311152182 0.227039715417174 0.136945139165466 0.180777852094887
Rand_0263 0.180995482036477 0.151076225578251 0.197892755366167 0.216999463698316 0.180777852094887 0.207820877917025 0.128946823410445 0.136945139165466 0.227039715417174 0.233568490839234 0.18234311152182 0.161092848828078
Rand_0264 0.180777852094887 0.161092848828078 0.207820877917025 0.18234311152182 0.197892755366167 0.136945139165466 0.151076225578251 0.227039715417174 0.180995482036477 0.128946823410445 0.216999463698316 0.233568490839234
Rand_0265 0.128946823410445 0.216999463698316 0.233568490839234 0.136945139165466 0.18234311152182 0.197892755366167 0.161092848828078 0.151076225578251 0.227039715417174 0.180995482036477 0.180777852094887 0.207820877917025
Rand_0266 0.227039715417174 0.18234311152182 0.161092848828078 0.180995482036477 0.216999463698316 0.128946823410445 0.151076225578251 0.207820877917025 0.180777852094887 0.136945139165466 0.197892755366167 0.233568490839234
Rand_0267 0.136945139165466 0.180777852094887 0.207820877917025 0.161092848828078 0.128946823410445 0.227039715417174 0.151076225578251 0.216999463698316 0.18234311152182 0.233568490839234 0.180995482036477 0.197892755366167
Rand_0268 0.151076225578251 0.161092848828078 0.136945139165466 0.128946823410445 0.233568490839234 0.180777852094887 0.227039715417174 0.180995482036477 0.216999463698316 0.18234311152182 0.207820877917025 0.197892755366167
Rand_0269 0.136945139165466 0.161092848828078 0.18234311152182 0.207820877917025 0.128946823410445 0.151076225578251 0.227039715417174 0.216999463698316 0.180995482036477 0.197892755366167 0.233568490839234 0.180777852094887
Rand_0270 0.161092848828078 0.216999463698316 0.151076225578251 0.136945139165466 0.233568490839234 0.197892755366167 0.180995482036477 0.128946823410445 0.18234311152182 0.207820877917025 0.227039715417174 0.180777852094887
Rand_0271 0.180777852094887 0.180995482036477 0.136945139165466 0.216999463698316 0.161092848828078 0.233568490839234 0.207820877917025 0.128946823410445 0.197892755366167 0.151076225578251 0.18234311152182 0.227039715417174
Rand_0272 0.216999463698316 0.151076225578251 0.161092848828078 0.197892755366167 0.207820877917025 0.180777852094887 0.233568490839234 0.136945139165466 0.227039715417174 0.128946823410445 0.180995482036477 0.18234311152182
Rand_0273 0.197892755366167 0.216999463698316 0.180777852094887 0.227039715417174 0.128946823410445 0.18234311152182 0.207820877917025 0.136945139165466 0.161092848828078 0.180995482036477 0.233568490839234 0.151076225578251
Rand_0274 0.18234311152182 0.180777852094887 0.207820877917025 0.197892755366167 0.227039715417174 0.151076225578251 0.233568490839234 0.216999463698316 0.180995482036477 0.128946823410445 0.161092848828078 0.136945139165466
Rand_0275 0.136945139165466 0.227039715417174 0.216999463698316 0.161092848828078 0.180995482036477 0.151076225578251 0.128946823410445 0.18234311152182 0.233568490839234 0.207820877917025 0.197892755366167 0.180777852094887
Rand_0276 0.233568490839234 0.227039715417174 0.151076225578251 0.180995482036477 0.180777852094887 0.207820877917025 0.136945139165466 0.161092848828078 0.128946823410445 0.197892755366167 0.216999463698316 0.18234311152182
Rand_0277 0.180995482036477 0.216999463698316 0.180777852094887 0.161092848828078 0.128946823410445 0.18234311152182 0.136945139165466 0.207820877917025 0.197892755366167 0.233568490839234 0.151076225578251 0.227039715417174
Rand_0278 0.233568490839234 0.216999463698316 0.227039715417174 0.180777852094887 0.161092848828078 0.197892755366167 0.18234311152182 0.151076225578251 0.180995482036477 0.207820877917025 0.128946823410445 0.136945139165466
Rand_0279 0.151076225578251 0.161092848828078 0.128946823410445 0.136945139165466 0.197892755366167 0.180995482036477 0.18234311152182 0.227039715417174 0.180777852094887 0.207820877917025 0.233568490839234 0.216999463698316
Rand_0280 0.180777852094887 0.136945139165466 0.227039715417174 0.216999463698316 0.151076225578251 0.18234311152182 0.197892755366167 0.233568490839234 0.180995482036477 0.128946823410445 0.161092848828078 0.207820877917025
Rand_0281 0.180995482036477 0.207820877917025 0.180777852094887 0.18234311152182 0.216999463698316 0.151076225578251 0.197892755366167 0.136945139165466 0.161092848828078 0.128946823410445 0.227039715417174 0.233568490839234
Rand_0282 0.233568490839234 0.180995482036477 0.151076225578251 0.216999463698316 0.18234311152182 0.207820877917025 0.180777852094887 0.136945139165466 0.128946823410445 0.161092848828078 0.227039715417174 0.197892755366167
Rand_0283 0.197892755366167 0.207820877917025 0.136945139165466 0.180777852094887 0.161092848828078 0.128946823410445 0.216999463698316 0.151076225578251 0.180995482036477 0.18234311152182 0.227039715417174 0.233568490839234
Rand_0284 0.18234311152182 0.151076225578251 0.180995482036477 0.180777852094887 0.233568490839234 0.227039715417174 0.136945139165466 0.197892755366167 0.128946823410445 0.207820877917025 0.216999463698316 0.161092848828078
Rand_0285 0.233568490839234 0.207820877917025 0.161092848828078 0.136945139165466 0.18234311152182 0.197892755366167 0.216999463698316 0.227039715417174 0.128946823410445 0.180777852094887 0.180995482036477 0.151076225578251
Rand_0286 0.180777852094887 0.207820877917025 0.227039715417174 0.18234311152182 0.151076225578251 0.128946823410445 0.136945139165466 0.216999463698316 0.233568490839234 0.161092848828078 0.197892755366167 0.180995482036477
Rand_0287 0.161092848828078 0.227039715417174 0.18234311152182 0.151076225578251 0.197892755366167 0.216999463698316 0.128946823410445 0.233568490839234 0.207820877917025 0.180995482036477 0.136945139165466 0.180777852094887
Rand_0288 0.233568490839234 0.161092848828078 0.18234311152182 0.216999463698316 0.151076225578251 0.136945139165466 0.180995482036477 0.197892755366167 0.180777852094887 0.207820877917025 0.128946823410445 0.227039715417174
Rand_0289 0.136945139165466 0.216999463698316 0.151076225578251 0.18234311152182 0.161092848828078 0.180995482036477 0.227039715417174 0.207820877917025 0.128946823410445 0.180777852094887 0.197892755366167 0.233568490839234
Rand_0290 0.197892755366167 0.136945139165466 0.128946823410445 0.18234311152182 0.207820877917025 0.216999463698316 0.227039715417174 0.180777852094887 0.233568490839234 0.180995482036477 0.151076225578251 0.161092848828078
Rand_0291 0.233568490839234 0.128946823410445 0.197892755366167 0.207820877917025 0.180777852094887 0.136945139165466 0.151076225578251 0.161092848828078 0.216999463698316 0.227039715417174 0.180995482036477 0.18234311152182
Rand_0292 0.233568490839234 0.161092848828078 0.197892755366167 0.180777852094887 0.136945139165466 0.180995482036477 0.151076225578251 0.216999463698316 0.227039715417174 0.128946823410445 0.207820877917025 0.18234311152182
Rand_0293 0.233568490839234 0.207820877917025 0.136945139165466 0.161092848828078 0.180777852094887 0.128946823410445 0.180995482036477 0.151076225578251 0.197892755366167 0.227039715417174 0.18234311152182 0.216999463698316
Rand_0294 0.18234311152182 0.161092848828078 0.216999463698316 0.128946823410445 0.227039715417174 0.207820877917025 0.197892755366167 0.180777852094887 0.151076225578251 0.180995482036477 0.233568490839234 0.136945139165466
Rand_0295 0.207820877917025 0.151076225578251 0.197892755366167 0.233568490839234 0.136945139165466 0.18234311152182 0.227039715417174 0.180995482036477 0.161092848828078 0.128946823410445 0.180777852094887 0.216999463698316
Rand_0296 0.227039715417174 0.136945139165466 0.18234311152182 0.233568490839234 0.128946823410445 0.180995482036477 0.151076225578251 0.207820877917025 0.197892755366167 0.216999463698316 0.180777852094887 0.161092848828078
Rand_0297 0.136945139165466 0.18234311152182 0.233568490839234 0.151076225578251 0.180995482036477 0.161092848828078 0.207820877917025 0.197892755366167 0.180777852094887 0.227039715417174 0.216999463698316 0.128946823410445
Rand_0298 0.233568490839234 0.207820877917025 0.197892755366167 0.128946823410445 0.136945139165466 0.180995482036477 0.151076225578251 0.227039715417174 0.161092848828078 0.180777852094887 0.216999463698316 0.18234311152182
Rand_0299 0.207820877917025 0.18234311152182 0.233568490839234 0.216999463698316 0.197892755366167 0.161092848828078 0.151076225578251 0.128946823410445 0.136945139165466 0.180995482036477 0.180777852094887 0.227039715417174
Rand_0300 0.207820877917025 0.18234311152182 0.233568490839234 0.216999463698316 0.161092848828078 0.128946823410445 0.180995482036477 0.136945139165466 0.151076225578251 0.227039715417174 0.197892755366167 0.180777852094887
Rand_0301 0.197892755366167 0.227039715417174 0.161092848828078 0.216999463698316 0.207820877917025 0.136945139165466 0.180995482036477 0.180777852094887 0.233568490839234 0.151076225578251 0.18234311152182 0.128946823410445
Rand_0302 0.18234311152182 0.161092848828078 0.151076225578251 0.216999463698316 0.136945139165466 0.197892755366167 0.233568490839234 0.128946823410445 0.180777852094887 0.207820877917025 0.227039715417174 0.180995482036477
Rand_0303 0.180777852094887 0.197892755366167 0.227039715417174 0.233568490839234 0.128946823410445 0.207820877917025 0.151076225578251 0.136945139165466 0.180995482036477 0.216999463698316 0.161092848828078 0.18234311152182
Rand_0304 0.216999463698316 0.180995482036477 0.227039715417174 0.18234311152182 0.128946823410445 0.151076225578251 0.207820877917025 0.136945139165466 0.180777852094887 0.233568490839234 0.161092848828078 0.197892755366167
Rand_0305 0.216999463698316 0.233568490839234 0.18234311152182 0.136945139165466 0.161092848828078 0.207820877917025 0.197892755366167 0.151076225578251 0.180995482036477 0.227039715417174 0.128946823410445 0.180777852094887
Rand_0306 0.18234311152182 0.128946823410445 0.216999463698316 0.180995482036477 0.151076225578251 0.207820877917025 0.136945139165466 0.233568490839234 0.161092848828078 0.180777852094887 0.227039715417174 0.197892755366167
Rand_0307 0.128946823410445 0.227039715417174 0.207820877917025 0.136945139165466 0.197892755366167 0.233568490839234 0.151076225578251 0.216999463698316 0.180777852094887 0.180995482036477 0.18234311152182 0.161092848828078
Rand_0308 0.207820877917025 0.180995482036477 0.216999463698316 0.161092848828078 0.227039715417174 0.151076225578251 0.136945139165466 0.18234311152182 0.197892755366167 0.180777852094887 0.233568490839234 0.128946823410445
Rand_0309 0.227039715417174 0.233568490839234 0.128946823410445 0.197892755366167 0.18234311152182 0.207820877917025 0.136945139165466 0.180777852094887 0.216999463698316 0.151076225578251 0.180995482036477 0.161092848828078
Rand_0310 0.161092848828078 0.180777852094887 0.227039715417174 0.128946823410445 0.207820877917025 0.233568490839234 0.18234311152182 0.151076225578251 0.216999463698316 0.180995482036477 0.136945139165466 0.197892755366167
Rand_0311 0.151076225578251 0.180777852094887 0.18234311152182 0.207820877917025 0.216999463698316 0.197892755366167 0.227039715417174 0.136945139165466 0.233568490839234 0.128946823410445 0.180995482036477 0.161092848828078
Rand_0312 0.161092848828078 0.197892755366167 0.227039715417174 0.180995482036477 0.216999463698316 0.18234311152182 0.151076225578251 0.128946823410445 0.136945139165466 0.207820877917025 0.233568490839234 0.180777852094887
Rand_0313 0.136945139165466 0.227039715417174 0.233568490839234 0.180995482036477 0.128946823410445 0.180777852094887 0.207820877917025 0.216999463698316 0.18234311152182 0.197892755366167 0.151076225578251 0.161092848828078
Rand_0314 0.216999463698316 0.151076225578251 0.233568490839234 0.197892755366167 0.227039715417174 0.128946823410445 0.207820877917025 0.136945139165466 0.180777852094887 0.180995482036477 0.18234311152182 0.161092848828078
Rand_0315 0.216999463698316 0.151076225578251 0.136945139165466 0.227039715417174 0.207820877917025 0.197892755366167 0.18234311152182 0.180777852094887 0.128946823410445 0.161092848828078 0.233568490839234 0.180995482036477
Rand_0316 0.180995482036477 0.151076225578251 0.18234311152182 0.180777852094887 0.216999463698316 0.128946823410445 0.233568490839234 0.227039715417174 0.136945139165466 0.207820877917025 0.197892755366167 0.161092848828078
Rand_0317 0.233568490839234 0.180777852094887 0.216999463698316 0.197892755366167 0.128946823410445 0.151076225578251 0.227039715417174 0.136945139165466 0.18234311152182 0.180995482036477 0.161092848828078 0.207820877917025
Rand_0318 0.233568490839234 0.180777852094887 0.197892755366167 0.216999463698316 0.136945139165466 0.207820877917025 0.161092848828078 0.227039715417174 0.151076225578251 0.128946823410445 0.18234311152182 0.180995482036477
Rand_0319 0.18234311152182 0.233568490839234 0.197892755366167 0.207820877917025 0.136945139165466 0.128946823410445 0.227039715417174 0.216999463698316 0.151076225578251 0.180995482036477 0.161092848828078 0.180777852094887
Rand_0320 0.128946823410445 0.227039715417174 0.197892755366167 0.180777852094887 0.180995482036477 0.151076225578251 0.233568490839234 0.161092848828078 0.207820877917025 0.18234311152182 0.136945139165466 0.216999463698316
Rand_0321 0.180995482036477 0.18234311152182 0.151076225578251 0.180777852094887 0.128946823410445 0.197892755366167 0.136945139165466 0.233568490839234 0.207820877917025 0.161092848828078 0.216999463698316 0.227039715417174
Rand_0322 0.207820877917025 0.197892755366167 0.18234311152182 0.180777852094887 0.151076225578251 0.216999463698316 0.233568490839234 0.227039715417174 0.128946823410445 0.161092848828078 0.136945139165466 0.180995482036477
Rand_0323 0.136945139165466 0.207820877917025 0.233568490839234 0.197892755366167 0.128946823410445 0.18234311152182 0.161092848828078 0.227039715417174 0.180777852094887 0.151076225578251 0.216999463698316 0.180995482036477
Rand_0324 0.136945139165466 0.227039715417174 0.180777852094887 0.180995482036477 0.18234311152182 0.216999463698316 0.207820877917025 0.161092848828078 0.197892755366167 0.233568490839234 0.128946823410445 0.151076225578251
Rand_0325 0.128946823410445 0.151076225578251 0.233568490839234 0.180777852094887 0.18234311152182 0.197892755366167 0.216999463698316 0.136945139165466 0.161092848828078 0.227039715417174 0.207820877917025 0.180995482036477
Rand_0326 0.151076225578251 0.180995482036477 0.136945139165466 0.207820877917025 0.18234311152182 0.197892755366167 0.216999463698316 0.180777852094887 0.161092848828078 0.227039715417174 0.128946823410445 0.233568490839234
Rand_0327 0.197892755366167 0.180777852094887 0.216999463698316 0.233568490839234 0.136945139165466 0.180995482036477 0.128946823410445 0.151076225578251 0.18234311152182 0.227039715417174 0.161092848828078 0.207820877917025
Rand_0328 0.136945139165466 0.151076225578251 0.216999463698316 0.180777852094887 0.180995482036477 0.128946823410445 0.233568490839234 0.18234311152182 0.161092848828078 0.197892755366167 0.227039715417174 0.207820877917025
Rand_0329 0.136945139165466 0.161092848828078 0.180777852094887 0.18234311152182 0.180995482036477 0.151076225578251 0.233568490839234 0.216999463698316 0.207820877917025 0.227039715417174 0.128946823410445 0.197892755366167
Rand_0330 0.233568490839234 0.216999463698316 0.128946823410445 0.18234311152182 0.151076225578251 0.180777852094887 0.180995482036477 0.161092848828078 0.136945139165466 0.207820877917025 0.197892755366167 0.227039715417174
Rand_0331 0.128946823410445 0.227039715417174 0.233568490839234 0.207820877917025 0.197892755366167 0.151076225578251 0.216999463698316 0.18234311152182 0.180995482036477 0.136945139165466 0.180777852094887 0.161092848828078
Rand_0332 0.18234311152182 0.197892755366167 0.180995482036477 0.233568490839234 0.161092848828078 0.180777852094887 0.151076225578251 0.216999463698316 0.136945139165466 0.128946823410445 0.227039715417174 0.207820877917025
Rand_0333 0.151076225578251 0.161092848828078 0.216999463698316 0.136945139165466 0.180777852094887 0.207820877917025 0.233568490839234 0.128946823410445 0.197892755366167 0.227039715417174 0.18234311152182 0.180995482036477
Rand_0334 0.151076225578251 0.128946823410445 0.161092848828078 0.136945139165466 0.216999463698316 0.18234311152182 0.180777852094887 0.207820877917025 0.227039715417174 0.197892755366167 0.180995482036477 0.233568490839234
Rand_0335 0.151076225578251 0.18234311152182 0.161092848828078 0.180777852094887 0.180995482036477 0.128946823410445 0.197892755366167 0.207820877917025 0.227039715417174 0.216999463698316 0.136945139165466 0.233568490839234
Rand_0336 0.128946823410445 0.207820877917025 0.151076225578251 0.161092848828078 0.180777852094887 0.233568490839234 0.216999463698316 0.180995482036477 0.227039715417174 0.197892755366167 0.136945139165466 0.18234311152182
Rand_0337 0.180777852094887 0.128946823410445 0.197892755366167 0.207820877917025 0.227039715417174 0.216999463698316 0.151076225578251 0.233568490839234 0.180995482036477 0.18234311152182 0.136945139165466 0.161092848828078
Rand_0338 0.227039715417174 0.197892755366167 0.207820877917025 0.161092848828078 0.180777852094887 0.180995482036477 0.233568490839234 0.128946823410445 0.136945139165466 0.151076225578251 0.18234311152182 0.216999463698316
Rand_0339 0.18234311152182 0.161092848828078 0.180777852094887 0.128946823410445 0.136945139165466 0.180995482036477 0.207820877917025 0.227039715417174 0.216999463698316 0.151076225578251 0.197892755366167 0.233568490839234
Rand_0340 0.180995482036477 0.216999463698316 0.151076225578251 0.207820877917025 0.18234311152182 0.227039715417174 0.136945139165466 0.128946823410445 0.180777852094887 0.233568490839234 0.161092848828078 0.197892755366167
Rand_0341 0.216999463698316 0.227039715417174 0.161092848828078 0.197892755366167 0.128946823410445 0.233568490839234 0.18234311152182 0.207820877917025 0.136945139165466 0.151076225578251 0.180777852094887 0.180995482036477
Rand_0342 0.197892755366167 0.151076225578251 0.161092848828078 0.233568490839234 0.216999463698316 0.227039715417174 0.180995482036477 0.18234311152182 0.207820877917025 0.180777852094887 0.128946823410445 0.136945139165466
Rand_0343 0.180777852094887 0.180995482036477 0.233568490839234 0.136945139165466 0.227039715417174 0.161092848828078 0.197892755366167 0.18234311152182 0.207820877917025 0.216999463698316 0.151076225578251 0.128946823410445
Rand_0344 0.216999463698316 0.227039715417174 0.233568490839234 0.197892755366167 0.18234311152182 0.207820877917025 0.128946823410445 0.151076225578251 0.161092848828078 0.180777852094887 0.180995482036477 0.136945139165466
