002020,19200110-19871002,0.75,19871003-20159999,1.0
200651,19370526-19420203,0.5,19420204-19581024,0.00,19581025-19610113,-9,19610114-19671127,.25,19671128-19821128,.5
200663,19460322-19610322,0.5,
200666,19480514-19630514,0.5,
200670,19270520-19450814,0.5,
200678,19260902-19490630,0.25,19490701-19670422,0.00,19670423-19820423,0.5
200690,19610619-19760619,0.5,
200692,19710815-19860815,0.5,
200694,19710903-19860903,0.5,
200696,19711202-19861202,0.5,
200700,19190808-19450814,0.5,
200710,19009999-19450814,0.5,19500817-19681117,0.00,19681118-19721001,-9,19721002-19970701,.25,19970702-20120702,.5
200712,19210313-19450814,0.5,
200713,19491208-19550119,0.00,19550120-19760200,0.25,19760200-19910200,0.5
200730,19009999-19051117,0.5,
200740,19009999-19320130,0.5,19320131-19450814,0.00,19450815-19520427,-9,19520428-19600814,.5,
200750,19470815-19620815,0.5,
200770,19470814-19620814,0.5,
200775,19480104-19630104,0.5,
200780,19480204-19630204,0.5,
200781,19650726-19800726,0.5,
200790,19200101-19450814,0.5,
200800,19009999-19450814,0.5,
200820,19570831-19720831,0.5,
200830,19650809-19800809,0.5,
200835,19840101-19990101,0.5,
200840,19540101-19771231,0.5,
200850,19491227-19510902,0.25,19510903-19660425,0.00,19660426-19810426,0.5
200900,19200110-19450814,0.5,
200920,19200110-19450814,0.5,
200940,19780707-19930707,0.5,
200946,19990914-20050914,0.5,
200947,20000605-20150905,0.5,
200950,19701010-19851010,0.5,
200955,19990914-20050914,0.5,
205210,19730101-19920206,0.75,19920207-20159999,1.00
205211,19730101-19920206,0.75,19920207-20159999,1.00
205212,19730101-19920206,0.75,19920207-20159999,1.00
205220,19221206-19400622,0.5,19730101-19920206,0.75,19920207-20159999,1.00
205230,19860101-19920206,0.75,19920207-20159999,1.00
205235,19860101-19920206,0.75,19920207-20159999,1.00
205255,19221206-19410207,.50,19410208-19450508,.25,19450509-19600508,.50,19730101-19920206,0.75,19920207-20159999,1.00
205290,20040501-20159999,1.00
205305,19950101-20159999,1.00
205310,19950101-20159999,1.00
205316,20040501-20159999,1.00
205317,20040501-20159999,1.00
205325,19221206-19430902,.5,19730101-19920206,0.75,19920207-20159999,1.00
205338,20040501-20159999,1.00
205344,20130701-20159999,1.0
205349,20040501-20159999,1.00
205350,19810101-19910206,0.75,19910207-20159999,1.00
205352,20040501-20159999,1.00
205355,20070101-20159999,1.00
205360,20070101-20159999,1.00
205365,19221206-19901231,0.5,
205366,20040501-20159999,1.00
205367,20040501-20159999,1.00
205368,20040501-20159999,1.00
205375,19950101-20159999,1.00
205380,19950101-20159999,1.00
205390,19730101-19920206,0.75,19920207-20159999,1.00
210211,19009999-19440904,0.5,19440905-19580202,0.75,19580203-20159999,1.00
210212,19440905-19580202,0.75,19580203-20159999,1.00
210220,19009999-19400622,0.5,19570324-19920206,0.75,19920207-20159999,1.00
210230,19860101-19920206,0.75,19920207-20159999,1.00
210235,19860101-19920206,0.75,19920207-20159999,1.00
210255,19009999-19160315,.5,19160316-19210329,.25,19210330-19400509,.5,19400510-19450508,.25,19450509-19550504,.5,19550505-19570323,-9,19570324-19920206,0.75,19920207-20159999,1.00
210290,20040501-20159999,1.00
210300,19009999-19181112,0.5,
210305,19950101-20159999,1.00
210310,20040501-20159999,1.00
210316,20040501-20159999,1.00
210317,20040501-20159999,1.00
210325,19009999-19430902,0.5,19570324-19920206,0.75,19920207-20159999,1.00
210338,20040501-20159999,1.00
210344,20130701-20159999,1.00
210345,19920101-20001231,0.5,
210349,20040501-20159999,1.00
210350,19810101-19910206,0.75,19910207-20159999,1.00
210352,20040501-20159999,1.00
210355,20070101-20159999,1.00
210360,20070101-20159999,1.00
210365,19009999-19911226,0.5,
210366,20040501-20159999,1.00
210367,20040501-20159999,1.00
210368,20040501-20159999,1.00
210375,19950101-20159999,1.00
210380,19950701-20159999,1.00
210390,19009999-19721231,0.5,19730101-19920206,0.75,19920207-20159999,1.00
210850,19491227-19510815,0.25,19510816-19630312,0.00,19630313-19780313,0.50
211212,19201115-19210724,0.5,19210725-19580202,0.75,19580203-20159999,1.00
211220,19009999-19570323,0.5,19570324-19920206,0.75,19920207-20159999,1.00
211230,19860101-19920206,0.75,19920207-20159999,1.00
211235,19860101-19920206,0.75,19920207-20159999,1.00
211255,19009999-19140801,.5,19140802-19450508,0.0,19450509-19550504,.5,19550505-19570323,-9,19570324-19920206,0.75,19920207-20159999,1.00
211290,20040501-20159999,1.00
211300,19009999-19181231,0.5,
211305,19950101-20159999,1.00
211310,20040501-20159999,1.00
211316,20040501-20159999,1.00
211317,20040501-20159999,1.00
211325,19009999-19430902,0.5,19570324-19920206,0.75,19920207-20159999,1.00
211338,20040501-20159999,1.00
211344,20130701-20159999,1.00
211345,19920101-20001231,0.5,
211349,20040501-20159999,1.00
211350,19810101-19920206,0.75,19920207-20159999,1.00
211352,20040501-20159999,1.00
211355,20070101-20159999,1.00
211360,20070101-20159999,1.00
211365,19009999-19911226,0.5,
211366,20040501-20159999,1.00
211367,20040501-20159999,1.00
211368,20040501-20159999,1.00
211375,19950101-20159999,1.00
211380,19950101-20159999,1.00
211390,19730101-19920206,0.75,19920207-20159999,1.00
211490,19600630-19730630,0.5,
211516,19620701-19770701,0.5,
211517,19620701-19770701,0.5,
212220,19201115-19570323,0.5,19570324-19920206,0.75,19920207-20159999,1.00
212230,19860101-19920206,0.75,19920207-20159999,1.00
212235,19860101-19920206,0.75,19920207-20159999,1.00
212255,19201115-19400510,.25,19440910-19450508,.25,19450509-19550504,.5,19550505-19570323,-9,19570324-19920206,0.75,19920207-20159999,1.00
212290,20040501-20159999,1.00
212305,19950101-20159999,1.00
212310,20040501-20159999,1.00
212316,20040501-20159999,1.00
212317,20040501-20159999,1.00
212325,19201115-19430902,0.5,19570324-19920206,0.75,19920207-20159999,1.00
212338,20040501-20159999,1.00
212344,20130701-20159999,1.00
212349,20040501-20159999,1.00
212350,19810101-19910206,0.75,19910207-20159999,1.00
212352,20040501-20159999,1.00
212355,20070101-20159999,1.00
212360,20070101-20159999,1.00
212365,19201115-19901231,0.5,
212366,20040501-20159999,1.00
212367,20040501-20159999,1.00
212368,20040501-20159999,1.00
212375,19950101-20159999,1.00
212380,19950101-20159999,1.00
212390,19730101-19920206,0.75,19920207-20159999,1.00
220221,19930528-20159999,1.00
220225,19009999-20159999,0.5,
220230,19009999-19851231,0.5,19860101-19920206,0.75,19920207-20159999,1.00
220232,19930728-20159999,.75
220235,19009999-19110904,.5,19110905-19130502,.25,19130503-19251130,.5,19251201-19400622,0.0,19400623-19550623,.5,19860101-19920206,0.75,19920207-20159999,1.00
220255,19009999-19400622,0.00,19400623-19450506,.5,19450507-19570323,-9,19570324-19920206,0.75,19920207-20159999,1.00
220290,19181103-19400622,0.5,20040501-20159999,1.00
220300,19009999-19181112,0.5,
220305,19190910-19380313,0.5,19950101-20159999,1.00
220310,19181116-19400622,.5,20040501-20159999,1.00
220315,19181028-19400622,0.5,
220316,20040501-20159999,1.00
220317,20040501-20159999,1.00
220325,19009999-19451231,0.5,19570324-19920206,0.75,19920207-20159999,1.00
220338,20040501-20159999,1.00
220339,19140101-19400622,0.5,
220344,20130701-20159999,1.00
220345,19009999-19400622,0.5,19920716-20001128,0.00,20001129-20151129,0.5
220349,20040501-20159999,1.00
220350,19009999-19400622,.5,19810101-19920206,0.75,19920207-20159999,1.00
220352,20040501-20159999,1.00
220355,19081005-19400622,0.5,20070101-20159999,1.00
220359,19930129-20159999,0.5,
220360,19009999-19400622,0.5,20070101-20159999,1.00
220365,19009999-19170103,.5,19170104-19200815,0.0,19200816-19480320,0.5,19480321-19611028,0.0,19611029-19660630,-9,19660701-19891108,0.25,19891109-19901029,-9,19901030-20051030,0.5
220366,19180224-19400616,0.5,20040501-20159999,1.00
220367,19181118-19400616,.5,20040501-20159999,1.00
220368,19180216-19400615,.5,20040501-20159999,1.00
220369,19920616-20159999,0.5,
220371,19930312-20159999,0.5,
220372,19940121-20159999,0.5,
220373,19931220-20159999,0.5,
220375,19171206-19400622,0.5,19950101-20159999,1.00
220380,19009999-19400622,0.5,19950101-20159999,1.00
220385,19050101-19400622,0.5,
220390,19009999-19400622,0.5,19730101-19920206,0.75,19920207-20159999,1.00
220432,19600620-19750620,0.5,
220433,19600820-19750820,0.5,
220434,19600801-19750801,0.5,
220435,19601128-19751128,0.5,
220436,19601003-19751003,0.5,
220437,19600807-19750807,0.5,20041106-20051018,.25,20051019-20159999,.5
220438,19581002-19731003,0.5,
220439,19600805-19750805,0.5,
220450,19200630-19400622,0.5,
220461,19600427-19750427,0.5,
220471,19600101-19750101,0.5,
220481,19600817-19750817,0.5,
220482,19600813-19750813,0.5,
220483,19600811-19750811,0.5,
220484,19600815-19750815,0.5,
220522,19770627-19920627,0.5,
220560,19200110-19400622,0.5,
220580,19600626-19750626,0.5,
220581,19751231-19901231,0.5,
220590,19680312-19830312,0.5,
220591,19760629-19910629,0.5,
220600,19009999-19040530,.5,19040531-19120330,.25,19560302-19710302,.5
220615,19620705-19770705,0.5,
220616,19560320-19610928,0.00,19610929-19631015,-9,19631016-19781016,0.5
220620,19511224-19661224,0.5,19780415-19920211,0.00,19920212-20021017,-9,20021018-20110318,0.5,20110319-20111020,0.25,20111021-20159999,0.50
220630,19009999-19400622,0.5,19790211-19851017,0.25,19851018-19880615,0,19880616-19950501,0.25,19950502-20100502,0.5
220640,19009999-19390623,0.0,19390624-19540624,.5,
220645,19321003-19400622,0.5,19900808-19990111,0.00,19990112-20030319,0.25,20030320-20050711,-9,20050712-20159999,0.5
220651,19009999-19400622,0.5,
220660,19460310-19610310,0.5,
220670,19270520-19400622,0.5,
220678,19260902-19400622,0.5,
220700,19190808-19400622,0.5,
220701,19940428-20159999,0.5,
220703,19940603-20159999,0.5,
220704,19931027-20159999,0.5,
220705,19920923-20159999,0.5,
220710,19009999-19491213,0.25,19491214-19540426,0.00,19540427-19640126,-9,19640127-19790127,0.5
220712,19210313-19400622,0.5,
220730,19009999-19051117,0.5,
220740,19009999-19400622,0.5,
220790,19200101-19400622,0.5,
220800,19009999-19250825,.25,19250826-19401122,.5,19401123-19520307,0.00,19520308-19600225,-9,19600226-19750226,0.5
220811,19530101-19681231,0.5,
220812,19531023-19681023,0.5,
220816,19540721-19690721,0.5,
220817,19540604-19690604,0.5,
220900,19200110-19400622,0.5,
220920,19200110-19400622,0.5,
221325,19930528-20159999,0.5,
223225,19900918-20159999,1.00
223305,19900918-20159999,1.00
223365,19900918-19911126,0.5,
223375,19910101-19950101,0.5,
223380,19910101-19950101,0.5,
223385,19910101-20159999,0.5,
223395,19910101-20159999,0.5,
225235,19600101-19860101,0.5,
225255,19009999-20159999,0.5,
225300,19009999-19181112,0.5,
225305,19190910-19380313,0.5,19550727-20159999,0.5,
225325,19009999-20159999,0.5,
225365,19009999-19911126,0.5,
225375,19860101-19950101,0.5,
225380,19600503-19950101,0.5,
225385,19600503-20159999,0.5,
225390,19600503-19730101,0.5,
225395,19700101-20159999,0.5,
230232,19930728-20159999,.75
230235,19009999-19360731,.5,19360801-19390329,.25,19390330-19851231,.5,19860101-19920206,0.75,19920207-20159999,1.00
230255,19009999-19450507,0.50,19860101-19920206,0.75,19920207-20159999,1.00
230290,20040501-20159999,1.00
230300,19009999-19181231,0.5,
230305,19950101-20159999,1.00
230310,20040501-20159999,1.00
230315,19911111-19911231,0.5,
230316,20040501-20159999,1.00
230317,20040501-20159999,1.00
230325,19009999-19271027,0.5,19271028-19430902,.25,19430903-19580903,.5,19860101-19920206,0.75,19920207-20159999,1.00
230338,20040501-20159999,1.00
230339,20011122-20159999,0.5,
230344,20130701-20159999,1.00
230349,20040501-20159999,1.00
230350,19860101-19910206,0.75,19910207-20159999,1.00
230352,20040501-20159999,1.00
230355,20070101-20159999,1.00
230360,20070101-20159999,1.00
230365,19009999-19911126,0.5,
230366,20040501-20159999,1.00
230367,20040501-20159999,1.00
230368,20040501-20159999,1.00
230369,19961008-20159999,0.5,
230375,19950101-20159999,1.00
230380,19950101-20159999,1.00
230390,19860101-19920206,0.75,19920207-20159999,1.00
230411,19681012-19831012,0.5,
230600,19009999-19120330,.5,19560302-19790613,0.00,19790614-19841104,-9,19841105-20010127,0.5,20011028-20030129,0.25,20030130-20159999,0.5
230615,19620705-20159999,0.5,
230616,19951026-20159999,0.5,
232325,19930728-20159999,0.5,
235255,19009999-19140807,.5,19140808-19181111,0.0,19181112-19400724,.5,19400725-19440501,0.0,19440502-19590502,.5,19860101-19920206,0.75,19920207-20159999,1.00
235290,20040501-20159999,1.00
235300,19009999-19181112,0.5,
235305,19600503-19851231,0.5,19950101-20159999,1.00
235310,20040501-20159999,1.00
235316,20040501-20159999,1.00
235317,20040501-20159999,1.00
235325,19009999-19430902,0.5,19860101-19920206,0.75,19920207-20159999,1.00
235338,20040501-20159999,1.00
235344,20130701-20159999,1.00
235349,20040501-20159999,1.00
235350,19860101-19920206,0.75,19920207-20159999,1.00
235352,20040501-20159999,1.00
235355,20070101-20159999,1.00
235360,20070101-20159999,1.00
235365,19009999-19911126,0.5,
235366,20040501-20159999,1.00
235367,20040501-20159999,1.00
235368,20040501-20159999,1.00
235375,19950101-20159999,1.00
235380,19600503-19861231,.5,19950101-20159999,1.00
235385,19600503-19860101,0.5,
235390,19600503-19730101,0.50,19920207-20159999,1.00
235395,19700101-19860101,0.5,
235402,19750705-19900705,0.5,
235403,19750712-19900712,0.5,
235404,19740910-19890910,0.5,
235433,19600820-19740901,0.00,19740902-19990902,0.5
235438,19581002-19620310,0.25,19620311-19740825,0.00,19740826-19890826,0.5
235540,19751111-19901111,0.5,
235541,19750625-19900625,0.5,
235551,19641024-19660218,0.25,19660219-19751111,0.00,19751112-19901112,0.5,
235600,19009999-19120330,0.5,19560302-20159999,0.5,
235750,19470815-19540714,0.25,19540715-19611220,0.00,19611221-19741231,0.25,19750101-19900101,0.5
255265,19491007-19721220,0.00,19721221-19890701,0.25,19890702-19901003,-9
255290,19181103-19390830,.25,19390901-19450507,0.0,19450508-19550504,.50,19550505-19890708,0.25,19890709-20040430,0.5,20040501-20159999,1.00
255300,19009999-19181112,0.5,
255305,19190910-19380313,.5,19450509-19941231,.5,19950101-20159999,1.00
255310,19181116-19450507,.50,20040501-20159999,1.00
255315,19181028-19340724,.5,19340725-19390315,0.00,19450510-19550504,.5,19550505-19860922,0.25,19860923-19891215,-9,19891216-19921231,0.5
255316,19930101-19970120,0.5,19970121-20040430,0.75,20040501-20159999,1.00
255317,20040501-20159999,1.00
255325,19009999-19140522,.5,19140523-19340731,.25,19340801-19490801,.5,19570324-19920206,0.75,19920207-20159999,1.00
255338,20040501-20159999,1.00
255339,19140101-19390407,0.5,
255344,20130701-20159999,1.00
255345,19009999-19140805,.5,19140806-19181111,.25,19181112-19410405,.5,19410406-19450507,.25,19450508-19600508,.5
255349,20040501-20159999,1.00
255350,19009999-19161126,.5,19161127-19181111,.25,19181112-19401024,.5,19401025-19450507,.25,19450508-19600508,0.5,19810101-19920206,0.75,19920207-20159999,1.00
255352,20040501-20159999,1.00
255355,19081005-19401010,.5,19401011-19450507,0.25,19450508-19600508,0.5,20070101-20159999,1.0,
255360,19009999-19141019,.5,19141020-19171206,.25,19171207-19400827,.5,19400828-19450507,.25,19450508-19600508,.5,20070101-20159999,1.00
255365,19009999-19140816,.5,19140817-19220415,.25,19220416-19361111,.5,19361112-19450507,0.00,19450508-19550504,.25,19550505-19800319,0.00,19800320-19891108,0.25,19891109-19940831,-9,19940901-20159999,0.5
255366,19180224-19400616,.5,20040501-20159999,1.00
255367,19181118-19400616,.5,20040501-20159999,1.00
255368,19180216-19400616,.5,20040501-20159999,1.00
255375,19171206-19391105,.5,19391106-19450507,.25,19450508-19600508,.5,19950101-20159999,1.00
255380,19009999-19141029,.5,19141030-19181110,.25,19181111-19391104,.5,19391105-19450507,.25,19450508-19600508,.5,19950101-20159999,1.00
255385,19050101-19450507,0.5,
255390,19009999-19140731,.5,19140801-19200515,.25,19200516-19400225,0.5,19400226-19450507,.25,19450508-19721231,.5,19730101-19920206,0.75,19920207-20159999,1.00,
255395,19440617-19450507,0.5,
255450,19200630-19450507,0.5,
255530,19009999-19360505,0.5,19410505-19450507,0.5,.
255560,19200110-19450507,0.5,
255600,19009999-19120330,0.5,
255640,19009999-19450507,0.5,
255710,19009999-19260308,0.25,19260309-19410309,.5
255740,19140807-19200120,0.25,19210121-19450507,0.5
265290,19491007-19500928,.5,19500929-19901002,0.75
265310,19500929-19901002,0.75
265315,19491007-19500928,.5,19500929-19680715,0.75,19680716-19681112,0.25,19681113-19901002,0.75
265339,19500929-19611200,0.75,
265355,19500929-19901002,0.75
265360,19500929-19901002,0.75
265365,19491007-19901002,0.75
265380,19491007-19901002,0.5,
265390,19491007-19901002,0.5,
290300,19181103-19181112,0.5,
290305,20040501-20159999,1.00
290310,19490108-19910628,0.75,19910629-20040430,0.5,20040501-20159999,1.00
290315,19181103-19240904,.25,19240905-19380920,.5,19380921-19381101,.25,19381102-19490107,.5,19490108-19680509,0.75,19680510-19681112,0.25,19681113-19910628,0.75,19910629-19921231,.5
290316,19930101-20040430,0.5,20040501-20159999,1.00
290317,19930101-20040430,0.5,20040501-20159999,1.00
290325,19181103-19430902,0.5,20040501-20159999,1.00
290338,20040501-20159999,1.00
290339,19490222-19611212,0.75,
290344,20130701-20159999,1.00
290349,20040501-20159999,1.00
290350,20040501-20159999,1.00
290352,20040501-20159999,1.00
290355,19490108-19910628,0.75,20070101-20159999,1.0
290359,19941115-20159999,0.5,
290360,19181103-19490107,0.5,19490108-19910628,0.75,19910629-20061231,0.5,20070101-20159999,1.0
290365,19181103-19190831,.5,19190901-19210320,0.0,19210321-19380922,.5,19380923-19450420,.25,19450421-19910224,0.75,19910225-20159999,0.5
290366,20040501-20159999,1.00
290367,19181118-19400616,.5,19910906-20040430,.5,20040501-20159999,1.00
290368,19181103-19271210,.25,19271211-19400615,.5,19910906-20040430,.5,20040501-20159999,1.00
290369,19911226-20159999,0.5,
290370,19911226-20159999,0.5,
290372,19930420-20159999,0.5,
290375,20040501-20159999,1.00
290380,19181103-20040430,0.5,20040501-20159999,1.00
290390,19181103-20040430,0.5,20040501-20159999,1.00
290640,19931103-20159999,0.5,
290712,19620600-19910628,0.5,
290816,19780000-19910628,0.5,
300315,19181028-19181112,0.5,
300325,19009999-19150502,.5,19150503-19181112,.25
300339,19140101-19181112,0.5,
300345,19009999-19081004,.5,19081005-19181112,0.0
300350,19009999-19181112,0.5,
300355,19080101-19181112,0.5,
300360,19009999-19181112,0.5,
300365,19009999-19080505,.5,19080506-19181112,0.0
300366,19180224-19181112,0.5,
300368,19180216-19181112,0.5,
300375,19171206-19181112,0.5,
300380,19009999-19181112,0.5,
300385,19050607-19181112,0.5,
300390,19009999-19181112,0.5,
300640,19009999-19181112,0.5,
305310,19190910-19210827,.5,19210828-19230226,.25,19230227-19380313,.5,19450509-20040430,0.5,20040501-20159999,1.00
305315,19190910-19390315,0.5,19450510-19921231,0.5,
305316,19930101-20040430,0.5,20040501-20159999,1.00
305317,19930101-20040430,0.5,20040501-20159999,1.00
305325,19190910-19380313,.5,19450509-19941231,0.5,19950101-20159999,1.00
305338,20040501-20159999,1.00
305344,20130701-20159999,1.0
305345,19190101-20001231,0.5,
305349,19920115-20040430,0.5,20040501-20159999,1.00
305350,19950101-20159999,1.00
305352,20040501-20159999,1.00
305355,20070101-20159999,1.0
305360,20070101-20159999,1.0
305365,19190101-19911226,0.5,
305366,20040501-20159999,1.00
305367,20040501-20159999,1.00
305368,20040501-20159999,1.00
305375,19851231-19941231,0.5,19950101-20159999,1.00
305380,19600503-19941231,0.5,19950101-20159999,1.00
305385,19600503-19941231,0.5,
305390,19600503-19721231,0.5,19950101-20159999,1.00
305395,19700101-20159999,0.5,
310315,19181116-19190623,.00,19190624-19230423,-9,19230424-19380921,.5,19380922-19471014,.25,19471015-19490107,-9,19490108-19680715,0.75,19680716-19681112,0.25,19681113-19921231,0.75
310316,20040501-20159999,1.00
310317,19930101-20040430,0.5,20040501-20159999,1.00
310325,19181016-19430902,.5,20040501-20159999,1.00
310338,20040501-20159999,1.00
310339,19490222-19611212,0.75
310344,19920115-20130630,0.50,20130701-20159999,1.00
310345,19181116-19380923,.25,19380924-19530830,0.00,19530831-19550515,-9,19550516-19910821,0.5,19910822-20001128,0.00,20001129-20159999,0.5
310349,19920115-20040430,0.5,20040501-20159999,1.00
310350,20040501-20159999,1.00
310352,20040501-20159999,1.00
310355,19490108-19910629,0.75,20070101-20159999,1.0
310359,19950419-20159999,0.5,
310360,19181116-19230131,.25,19230201-19390314,.5,19390315-19450120,0.0,19450121-19480123,.25,19480124-19490107,-9,19490108-19910628,0.75,19910629-20061231,.5,20070101-20159999,1.0
310365,19181116-19410626,.5,19410627-19450212,.25,19450213-19561019,0.75,19561020-19561114,0.25,19561115-19910629,0.75,19910630-19911226,0.5,
310366,20040501-20159999,1.00
310367,20040501-20159999,1.00
310368,20040501-20159999,1.00
310369,19911226-20159999,0.5,
310375,20040501-20159999,1.00
310380,20040501-20159999,1.00
310390,20040501-20159999,1.00
310530,19800917-20159999,0.5,
310540,19811009-20159999,0.5,
310541,19800924-20159999,0.5,
310700,19821007-20011017,0.5,
310705,19941207-20159999,0.5,
310712,19620607-19910629,0.5,
310816,19780629-19910629,0.5,
315325,19240101-19390315,0.5,
315339,19490222-19611212,0.75
315345,19200814-19390315,0.5,
315350,19290608-19380930,0.5,
315355,19490108-19680715,0.75,19680716-19681112,0.25,19681113-19910629,0.75
315360,19181028-19490107,.5,19490108-19910629,0.75,19910630-19921231,.5
315365,19181028-19450507,.5,19450508-19680422,0.75,19680423-19681112,0.25,19681113-19910629,0.75,19910630-19921231,0.5
315369,19911226-19921231,0.5,
315620,19820909-19920415,0.5,
315680,19810101-19901231,0.5,
315712,19620607-19910629,0.5,
315816,19780629-19910629,0.5,
316317,19930101-20040430,0.5,20040501-20159999,1.00
316325,20040501-20159999,1.00
316338,20040501-20159999,1.00
316344,20130701-20159999,1.00
316349,20040501-20159999,1.00
316350,20040501-20159999,1.00
316352,20040501-20159999,1.00
316355,20070101-20159999,1.00
316360,20070101-20159999,1.00
316366,20040501-20159999,1.00
316367,20040501-20159999,1.00
316368,20040501-20159999,1.00
316369,19950426-20159999,0.5,
316375,20040501-20159999,1.00
316380,20040501-20159999,1.00
316390,20040501-20159999,1.00
317325,20040501-20159999,1.00
317338,20040501-20159999,1.00
317344,20130701-20159999,1.00
317349,20040501-20159999,1.00
317350,20040501-20159999,1.00
317352,20040501-20159999,1.00
317355,20070101-20159999,1.00
317360,20070101-20159999,1.00
317366,20040501-20159999,1.00
317367,20040501-20159999,1.00
317368,20040501-20159999,1.00
317369,19930101-20159999,0.5,
317375,20040501-20159999,1.00
317380,20040501-20159999,1.00
317390,20040501-20159999,1.00
317704,19970116-20159999,0.5,
325331,19920302-20159999,1.00
325338,19640921-20040430,0.5,20040501-20159999,1.00
325339,19140101-19200901,.25,19200902-19340622,.5,19340623-19570622,0.25,19570623-20159999,0.5
325341,20060612-20159999,0.5,
325344,19920115-20130630,0.5,20130701-20159999,1
325345,19009999-19181102,.5,19181103-19260322,.25,19260323-19410405,.5,19410406-19560411,0.00,19560412-20159999,0.5,
325346,19920407-20159999,0.5,
325349,19920115-20040430,.5,20040501-20159999,1.00
325350,19009999-19401027,.5,19401028-19430902,.25,19430903-19791230,.5,19810101-19920206,0.75,19920207-20159999,1.00
325352,20040501-20159999,1.00
325355,19009999-19430902,0.5,20070101-20159999,1.0
325360,19009999-19430902,0.5,20070101-20159999,1.00
325365,19009999-20159999,0.5,
325366,19180224-19400616,0.5,20040501-20159999,1.00
325367,19181118-19400616,0.5,20040501-20159999,1.00
325368,19180216-19400615,0.5,20040501-20159999,1.00
325375,19171206-19430902,0.5,20040501-20159999,1.00
325380,19009999-19430902,0.5,19950101-20159999,1.00
325385,19050607-19430902,0.5,
325390,19009999-19430902,0.5,19730101-19920206,0.75,19920207-20159999,1.00
325530,19009999-19300331,.5,19300401-19360509,.25,19360510-19560505,.5
325615,19620705-20159999,0.5,
325616,19560320-20159999,0.5,
325640,19009999-19241115,0.0,19241116-20159999,.5
325704,19970917-20159999,0.5,
338344,20130701-20159999,1.00
338349,20040501-20159999,1.00
338350,20040501-20159999,1.00
338352,20040501-20159999,1.00
338355,20070101-20159999,1.00
338360,20070101-20159999,1.00
338365,19640921-19911226,0.5,
338366,20040501-20159999,1.00
338367,20040501-20159999,1.00
338368,20040501-20159999,1.00
338375,20040501-20159999,1.00
338380,20040501-20159999,1.00
338390,20040501-20159999,1.00
338620,19841119-19891126,0.5,
339341,20060612-20159999,0.5,
339343,19930408-20159999,0.5,
339344,19920115-20159999,0.5,
339345,19140101-19150611,.5,19150612-19260729,.25,19260730-19480727,.5,19480728-19921208,0.25,19921209-20010331,0.00,20010401-20159999,.25
339346,20071122-20159999,0.5,
339350,19140101-19260729,0.25,19260730-19401027,.5,19401028-19660323,0.00,19660324-19710505,-9,19710506-20159999,0.5
339355,19490222-19611212,.75,19920625-20159999,.5
339359,19920625-20159999,0.5,
339360,19490222-19611212,0.75,19920625-20159999,0.5
339365,19140101-19490221,0.5,19490222-19611212,0.75,19611213-20159999,.5
339369,19920625-20159999,0.5,
339371,19920625-20159999,0.5,
339372,19920625-20159999,0.5,
339373,19920625-20159999,0.5,
339640,19920625-20159999,0.5,
341343,20070726-20159999,0.5,
341344,20060612-20159999,0.5,
341345,20060612-20159999,0.5,
341346,20060612-20159999,0.5,
341359,20070101-20159999,0.5,
343344,20070726-20130630,0.5,
343345,19930408-20159999,0.5,
343346,20071122-20159999,0.5,
343350,19930408-20159999,0.5,
343355,19930408-20159999,0.5,
343359,20070101-20159999,0.5,
343360,20060612-20070101,0.5,
344345,19920115-20010429,0.00,20010430-20041114,-9,20041115-20159999,0.5,
344346,19920406-19961018,0.00,19961019-19981121,-9,19981122-20159999,0.5
344347,20070726-20130701,0.5,
344349,19920115-20130630,0.5,20130701-20159999,1.0
344350,20130701-20159999,1.0
344352,20130701-20159999,1.0
344355,20130701-20159999,1.0
344359,20070726-20130630,0.5,
344360,20130701-20159999,1.0
344366,20130701-20159999,1.0
344367,20130701-20159999,1.0
344368,20130701-20159999,1.0
344369,20021024-20159999,0.5,
344375,20130701-20159999,1.0
344380,20130701-20159999,1.0
344390,20130701-20159999,1.0
344640,19940716-20159999,0.5,
345346,19920407-20001216,0.00,20001217-20159999,.5
345350,19130810-19930408,0.5,20040414-20159999,0.5,
345355,19081005-19130519,.5,19130520-19530910,0.00,19530911-19930407,0.25,19930408-20001128,-9,20001129-20159999,.5
345359,20040414-20159999,0.5,
345360,19009999-20159999,0.5,
345365,19009999-19911226,0.5,20040414-20159999,0.5,
345369,20040414-20159999,0.5,
345370,19960306-20159999,0.5,
345371,20040414-20159999,0.5,
345372,20040414-20159999,0.5,
345373,20040414-20159999,0.5,
345640,19009999-19120308,.5,19120309-19181111,.00,19181112-19331112,.5,
346347,20071122-20159999,0.5,
346359,20071122-20159999,0.5,
347359,20070726-20159999,0.5,
349350,20040501-20159999,1.00
349352,20040501-20159999,1.00
349355,19990101-20061231,.50,20070101-20159999,1.0
349360,19970101-20061231,.50,20070101-20159999,1.0
349366,20040501-20159999,1.00
349367,20040501-20159999,1.00
349368,20040501-20159999,1.00
349375,20040501-20159999,1.00
349380,20040501-20159999,1.00
349390,20040501-20159999,1.00
350352,19600816-20040430,.5,20040501-20159999,1.00
350355,19081005-19130628,.25,19130629-19530709,0.0,19530710-20061231,.5,20070101-20159999,1.00
350359,19920625-20159999,0.5,
350360,19920625-20061231,0.5,20070101-20159999,1.0
350365,19009999-19911226,0.5,19920625-20159999,0.5,
